target word,Sentence,acc_subs,unacc_subs,prof_acc_subs,prof_unacc_subs,t_words_cefr,prof_acc_cefr,prof_unacc_cefr,clean_sentence,target_clean,substitute,source_row_idx,dataset,target1,substitute1,target1_offset,target1_end,target2_options_json,num_target2_options,num_total_candidates2,target2,substitute2,target2_offset,target2_end,target2_pos,target2_selection_status,target2_selection_reason,sentence_with_substitute1,sentence_with_both_substitutions
imagination,if we don't have any **imagination** then there is no way to reach some particularstate.,"['creativity', 'innovation', 'vision', 'inventiveness', 'originality']",[],"['creativity', 'innovation', 'vision', 'inventiveness', 'originality']",[],2,"[3, 3, 3, 5, 3]",[],if we don't have any imagination then there is no way to reach some particularstate.,imagination,originality,898,prolex,imagination,originality,21,32,"[{""target2"": ""reach"", ""target2_offset"": 57, ""target2_end"": 62, ""target2_pos"": ""VB"", ""target2_rank"": 13, ""candidates"": [""achieve"", ""hand"", ""attain"", ""pass"", ""accomplish"", ""make"", ""give"", ""contact"", ""hit"", ""strain"", ""strive"", ""gain"", ""touch""]}]",1,13,,,,,,no_valid_candidate,No provided second substitution was conservative enough to preserve both meaning and grammar.,if we don't have any originality then there is no way to reach some particularstate.,
leader,"Also, having a **leader** saves the traveller more time and makes his or her trip much more organized.",['guide'],"['director', 'head', 'manager', 'captain']",['guide'],[],1,[1],[],"Also, having a leader saves the traveller more time and makes his or her trip much more organized.",leader,guide,899,prolex,leader,guide,15,21,"[{""target2"": ""Also"", ""target2_offset"": 0, ""target2_end"": 4, ""target2_pos"": ""RB"", ""target2_rank"": 0, ""candidates"": [""Too"", ""Likewise"", ""Besides""]}, {""target2"": ""having"", ""target2_offset"": 6, ""target2_end"": 12, ""target2_pos"": ""VBG"", ""target2_rank"": 2, ""candidates"": [""receiving"", ""making"", ""holding"", ""owning"", ""causing"", ""accepting"", ""giving"", ""taking"", ""bearing"", ""suffering"", ""featuring"", ""possessing"", ""experiencing"", ""inducing"", ""stimulating"", ""consuming"", ""sustaining"", ""throwing"", ""delivering""]}, {""target2"": ""saves"", ""target2_offset"": 22, ""target2_end"": 27, ""target2_pos"": ""VBZ"", ""target2_rank"": 5, ""candidates"": [""preserves"", ""writes"", ""keeps"", ""delivers""]}, {""target2"": ""time"", ""target2_offset"": 47, ""target2_end"": 51, ""target2_pos"": ""NN"", ""target2_rank"": 9, ""candidates"": [""sentence"", ""clip"", ""meter""]}, {""target2"": ""makes"", ""target2_offset"": 56, ""target2_end"": 61, ""target2_pos"": ""VBZ"", ""target2_rank"": 11, ""candidates"": [""dos"", ""builds"", ""causes"", ""reaches"", ""creates"", ""holds"", ""produces"", ""gives"", ""constructs"", ""forms"", ""prepares"", ""establishes"", ""draws"", ""gets"", ""hits"", ""cooks"", ""induces"", ""fixes"", ""gains"", ""names"", ""works"", ""stimulates"", ""takes"", ""realizes"", ""piss"", ""throws""]}]",5,55,Also,Likewise,0,4,RB,selected_conservative,Selected 'Likewise' for 'Also' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"Also, having a guide saves the traveller more time and makes his or her trip much more organized.","Likewise, having a guide saves the traveller more time and makes his or her trip much more organized."
guide,Another benefit is the tour **guide** .,"['leader', 'conductor']","['escort', 'director', 'chaperone']","['leader', 'conductor']",[],1,"[1, 3]",[],Another benefit is the tour guide .,guide,leader,900,prolex,guide,leader,28,33,"[{""target2"": ""benefit"", ""target2_offset"": 8, ""target2_end"": 15, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""welfare""]}]",1,1,,,,,,no_valid_candidate,No provided second substitution was conservative enough to preserve both meaning and grammar.,Another benefit is the tour leader .,
guide,Another benefit is the tour **guide** .,"['leader', 'conductor']","['escort', 'director', 'chaperone']","['leader', 'conductor']",[],1,"[1, 3]",[],Another benefit is the tour guide .,guide,conductor,901,prolex,guide,conductor,28,33,"[{""target2"": ""benefit"", ""target2_offset"": 8, ""target2_end"": 15, ""target2_pos"": ""NN"", ""target2_rank"": 1, ""candidates"": [""welfare""]}]",1,1,,,,,,no_valid_candidate,No provided second substitution was conservative enough to preserve both meaning and grammar.,Another benefit is the tour conductor .,
incite,"In my opinion this is true because this is the way companies use to **incite** people to buy their product, and this is how people can only find out about new products.","['encourage', 'stimulate', 'spur', 'prompt']",['provoke'],['spur'],"['encourage', 'stimulate', 'prompt']",5,[5],"[2, 3, 3]","In my opinion this is true because this is the way companies use to incite people to buy their product, and this is how people can only find out about new products.",incite,encourage,902,prolex,incite,encourage,68,74,"[{""target2"": ""opinion"", ""target2_offset"": 6, ""target2_end"": 13, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""feeling"", ""notion"", ""impression"", ""view"", ""belief"", ""sentiment"", ""ruling"", ""judgment"", ""thought"", ""judgement""]}, {""target2"": ""true"", ""target2_offset"": 22, ""target2_end"": 26, ""target2_pos"": ""JJ"", ""target2_rank"": 5, ""candidates"": [""genuine"", ""honest"", ""reliable"", ""lawful"", ""straight""]}, {""target2"": ""companies"", ""target2_offset"": 51, ""target2_end"": 60, ""target2_pos"": ""NNS"", ""target2_rank"": 11, ""candidates"": [""parties"", ""societies""]}, {""target2"": ""people"", ""target2_offset"": 75, ""target2_end"": 81, ""target2_pos"": ""NNS"", ""target2_rank"": 15, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""product"", ""target2_offset"": 95, ""target2_end"": 102, ""target2_pos"": ""NN"", ""target2_rank"": 19, ""candidates"": [""production"", ""merchandise"", ""ware"", ""intersection""]}]",5,23,opinion,view,6,13,NN,selected_conservative,Selected 'view' for 'opinion' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"In my opinion this is true because this is the way companies use to encourage people to buy their product, and this is how people can only find out about new products.","In my view this is true because this is the way companies use to encourage people to buy their product, and this is how people can only find out about new products."
incite,"In my opinion this is true because this is the way companies use to **incite** people to buy their product, and this is how people can only find out about new products.","['encourage', 'stimulate', 'spur', 'prompt']",['provoke'],['spur'],"['encourage', 'stimulate', 'prompt']",5,[5],"[2, 3, 3]","In my opinion this is true because this is the way companies use to incite people to buy their product, and this is how people can only find out about new products.",incite,stimulate,903,prolex,incite,stimulate,68,74,"[{""target2"": ""opinion"", ""target2_offset"": 6, ""target2_end"": 13, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""feeling"", ""notion"", ""impression"", ""view"", ""belief"", ""sentiment"", ""ruling"", ""judgment"", ""thought"", ""judgement""]}, {""target2"": ""true"", ""target2_offset"": 22, ""target2_end"": 26, ""target2_pos"": ""JJ"", ""target2_rank"": 5, ""candidates"": [""genuine"", ""honest"", ""reliable"", ""lawful"", ""straight""]}, {""target2"": ""companies"", ""target2_offset"": 51, ""target2_end"": 60, ""target2_pos"": ""NNS"", ""target2_rank"": 11, ""candidates"": [""parties"", ""societies""]}, {""target2"": ""people"", ""target2_offset"": 75, ""target2_end"": 81, ""target2_pos"": ""NNS"", ""target2_rank"": 15, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""product"", ""target2_offset"": 95, ""target2_end"": 102, ""target2_pos"": ""NN"", ""target2_rank"": 19, ""candidates"": [""production"", ""merchandise"", ""ware"", ""intersection""]}]",5,23,opinion,view,6,13,NN,selected_conservative,Selected 'view' for 'opinion' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"In my opinion this is true because this is the way companies use to stimulate people to buy their product, and this is how people can only find out about new products.","In my view this is true because this is the way companies use to stimulate people to buy their product, and this is how people can only find out about new products."
incite,"In my opinion this is true because this is the way companies use to **incite** people to buy their product, and this is how people can only find out about new products.","['encourage', 'stimulate', 'spur', 'prompt']",['provoke'],['spur'],"['encourage', 'stimulate', 'prompt']",5,[5],"[2, 3, 3]","In my opinion this is true because this is the way companies use to incite people to buy their product, and this is how people can only find out about new products.",incite,spur,904,prolex,incite,spur,68,74,"[{""target2"": ""opinion"", ""target2_offset"": 6, ""target2_end"": 13, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""feeling"", ""notion"", ""impression"", ""view"", ""belief"", ""sentiment"", ""ruling"", ""judgment"", ""thought"", ""judgement""]}, {""target2"": ""true"", ""target2_offset"": 22, ""target2_end"": 26, ""target2_pos"": ""JJ"", ""target2_rank"": 5, ""candidates"": [""genuine"", ""honest"", ""reliable"", ""lawful"", ""straight""]}, {""target2"": ""companies"", ""target2_offset"": 51, ""target2_end"": 60, ""target2_pos"": ""NNS"", ""target2_rank"": 11, ""candidates"": [""parties"", ""societies""]}, {""target2"": ""people"", ""target2_offset"": 75, ""target2_end"": 81, ""target2_pos"": ""NNS"", ""target2_rank"": 15, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""product"", ""target2_offset"": 95, ""target2_end"": 102, ""target2_pos"": ""NN"", ""target2_rank"": 19, ""candidates"": [""production"", ""merchandise"", ""ware"", ""intersection""]}]",5,23,opinion,view,6,13,NN,selected_conservative,Selected 'view' for 'opinion' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"In my opinion this is true because this is the way companies use to spur people to buy their product, and this is how people can only find out about new products.","In my view this is true because this is the way companies use to spur people to buy their product, and this is how people can only find out about new products."
incite,"In my opinion this is true because this is the way companies use to **incite** people to buy their product, and this is how people can only find out about new products.","['encourage', 'stimulate', 'spur', 'prompt']",['provoke'],['spur'],"['encourage', 'stimulate', 'prompt']",5,[5],"[2, 3, 3]","In my opinion this is true because this is the way companies use to incite people to buy their product, and this is how people can only find out about new products.",incite,prompt,905,prolex,incite,prompt,68,74,"[{""target2"": ""opinion"", ""target2_offset"": 6, ""target2_end"": 13, ""target2_pos"": ""NN"", ""target2_rank"": 2, ""candidates"": [""feeling"", ""notion"", ""impression"", ""view"", ""belief"", ""sentiment"", ""ruling"", ""judgment"", ""thought"", ""judgement""]}, {""target2"": ""true"", ""target2_offset"": 22, ""target2_end"": 26, ""target2_pos"": ""JJ"", ""target2_rank"": 5, ""candidates"": [""genuine"", ""honest"", ""reliable"", ""lawful"", ""straight""]}, {""target2"": ""companies"", ""target2_offset"": 51, ""target2_end"": 60, ""target2_pos"": ""NNS"", ""target2_rank"": 11, ""candidates"": [""parties"", ""societies""]}, {""target2"": ""people"", ""target2_offset"": 75, ""target2_end"": 81, ""target2_pos"": ""NNS"", ""target2_rank"": 15, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""product"", ""target2_offset"": 95, ""target2_end"": 102, ""target2_pos"": ""NN"", ""target2_rank"": 19, ""candidates"": [""production"", ""merchandise"", ""ware"", ""intersection""]}]",5,23,opinion,view,6,13,NN,selected_conservative,Selected 'view' for 'opinion' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"In my opinion this is true because this is the way companies use to prompt people to buy their product, and this is how people can only find out about new products.","In my view this is true because this is the way companies use to prompt people to buy their product, and this is how people can only find out about new products."
snow,"When faced with such **snow**, different members of the family have totally different reactions.",['snowfall'],"['flurries', 'blizzard', 'whiteout', 'sleet']",['snowfall'],[],0,[2],[],"When faced with such snow, different members of the family have totally different reactions.",snow,snowfall,906,prolex,snow,snowfall,21,25,"[{""target2"": ""faced"", ""target2_offset"": 5, ""target2_end"": 10, ""target2_pos"": ""VBN"", ""target2_rank"": 1, ""candidates"": [""confronted"", ""looked"", ""presented""]}, {""target2"": ""different"", ""target2_offset"": 27, ""target2_end"": 36, ""target2_pos"": ""JJ"", ""target2_rank"": 6, ""candidates"": [""unlike"", ""dissimilar""]}, {""target2"": ""members"", ""target2_offset"": 37, ""target2_end"": 44, ""target2_pos"": ""NNS"", ""target2_rank"": 7, ""candidates"": [""extremities"", ""penis""]}, {""target2"": ""family"", ""target2_offset"": 52, ""target2_end"": 58, ""target2_pos"": ""NN"", ""target2_rank"": 10, ""candidates"": [""category"", ""class"", ""household"", ""fellowship"", ""mob"", ""folk"", ""sept"", ""kin"", ""home"", ""house""]}, {""target2"": ""totally"", ""target2_offset"": 64, ""target2_end"": 71, ""target2_pos"": ""RB"", ""target2_rank"": 12, ""candidates"": [""entirely"", ""completely"", ""all"", ""wholly"", ""altogether"", ""whole""]}]",5,23,different,dissimilar,27,36,JJ,selected_conservative,Selected 'dissimilar' for 'different' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"When faced with such snowfall, different members of the family have totally different reactions.","When faced with such snowfall, dissimilar members of the family have totally different reactions."
late,If they have their own vechile they won't be any problem for a **late** night party.,"['after-hours', 'nighttime', 'evening', 'night-time', 'after-dark']",[],"['after-hours', 'nighttime', 'evening', 'night-time', 'after-dark']",[],0,"[6, 5, 0, 2, 6]",[],If they have their own vechile they won't be any problem for a late night party.,late,nighttime,907,prolex,late,nighttime,63,67,"[{""target2"": ""problem"", ""target2_offset"": 49, ""target2_end"": 56, ""target2_pos"": ""NN"", ""target2_rank"": 11, ""candidates"": [""trouble"", ""job""]}, {""target2"": ""night"", ""target2_offset"": 68, ""target2_end"": 73, ""target2_pos"": ""NN"", ""target2_rank"": 15, ""candidates"": [""dark""]}, {""target2"": ""party"", ""target2_offset"": 74, ""target2_end"": 79, ""target2_pos"": ""NN"", ""target2_rank"": 16, ""candidates"": [""company""]}]",3,4,,,,,,no_valid_candidate,No provided second substitution was conservative enough to preserve both meaning and grammar.,If they have their own vechile they won't be any problem for a nighttime night party.,
late,If they have their own vechile they won't be any problem for a **late** night party.,"['after-hours', 'nighttime', 'evening', 'night-time', 'after-dark']",[],"['after-hours', 'nighttime', 'evening', 'night-time', 'after-dark']",[],0,"[6, 5, 0, 2, 6]",[],If they have their own vechile they won't be any problem for a late night party.,late,evening,908,prolex,late,evening,63,67,"[{""target2"": ""problem"", ""target2_offset"": 49, ""target2_end"": 56, ""target2_pos"": ""NN"", ""target2_rank"": 11, ""candidates"": [""trouble"", ""job""]}, {""target2"": ""night"", ""target2_offset"": 68, ""target2_end"": 73, ""target2_pos"": ""NN"", ""target2_rank"": 15, ""candidates"": [""dark""]}, {""target2"": ""party"", ""target2_offset"": 74, ""target2_end"": 79, ""target2_pos"": ""NN"", ""target2_rank"": 16, ""candidates"": [""company""]}]",3,4,,,,,,no_valid_candidate,No provided second substitution was conservative enough to preserve both meaning and grammar.,If they have their own vechile they won't be any problem for a evening night party.,
enjoyable,"So, young people seem to think that issue more exciting and **enjoyable** because they have not done it yet.","['fun', 'entertaining', 'amusing']","['pleasurable', 'delightful']","['entertaining', 'amusing']",['fun'],2,"[3, 2]",[0],"So, young people seem to think that issue more exciting and enjoyable because they have not done it yet.",enjoyable,fun,909,prolex,enjoyable,fun,60,69,"[{""target2"": ""young"", ""target2_offset"": 4, ""target2_end"": 9, ""target2_pos"": ""JJ"", ""target2_rank"": 2, ""candidates"": [""youthful"", ""new"", ""immature""]}, {""target2"": ""people"", ""target2_offset"": 10, ""target2_end"": 16, ""target2_pos"": ""NNS"", ""target2_rank"": 3, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""seem"", ""target2_offset"": 17, ""target2_end"": 21, ""target2_pos"": ""VBP"", ""target2_rank"": 4, ""candidates"": [""look"", ""appear""]}, {""target2"": ""think"", ""target2_offset"": 25, ""target2_end"": 30, ""target2_pos"": ""VB"", ""target2_rank"": 6, ""candidates"": [""remember"", ""believe"", ""recall"", ""guess"", ""intend"", ""suppose"", ""mean"", ""imagine"", ""conceive"", ""reckon"", ""consider"", ""retrieve""]}, {""target2"": ""issue"", ""target2_offset"": 36, ""target2_end"": 41, ""target2_pos"": ""NN"", ""target2_rank"": 8, ""candidates"": [""effect"", ""result"", ""matter"", ""consequence"", ""subject"", ""publication"", ""proceeds"", ""offspring"", ""topic"", ""number"", ""outcome"", ""exit"", ""yield"", ""return"", ""issuance"", ""emergence"", ""take"", ""event"", ""outlet"", ""issuing"", ""progeny""]}]",5,40,young,youthful,4,9,JJ,selected_conservative,Selected 'youthful' for 'young' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"So, young people seem to think that issue more exciting and fun because they have not done it yet.","So, youthful people seem to think that issue more exciting and fun because they have not done it yet."
enjoyable,"So, young people seem to think that issue more exciting and **enjoyable** because they have not done it yet.","['fun', 'entertaining', 'amusing']","['pleasurable', 'delightful']","['entertaining', 'amusing']",['fun'],2,"[3, 2]",[0],"So, young people seem to think that issue more exciting and enjoyable because they have not done it yet.",enjoyable,entertaining,910,prolex,enjoyable,entertaining,60,69,"[{""target2"": ""young"", ""target2_offset"": 4, ""target2_end"": 9, ""target2_pos"": ""JJ"", ""target2_rank"": 2, ""candidates"": [""youthful"", ""new"", ""immature""]}, {""target2"": ""people"", ""target2_offset"": 10, ""target2_end"": 16, ""target2_pos"": ""NNS"", ""target2_rank"": 3, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""seem"", ""target2_offset"": 17, ""target2_end"": 21, ""target2_pos"": ""VBP"", ""target2_rank"": 4, ""candidates"": [""look"", ""appear""]}, {""target2"": ""think"", ""target2_offset"": 25, ""target2_end"": 30, ""target2_pos"": ""VB"", ""target2_rank"": 6, ""candidates"": [""remember"", ""believe"", ""recall"", ""guess"", ""intend"", ""suppose"", ""mean"", ""imagine"", ""conceive"", ""reckon"", ""consider"", ""retrieve""]}, {""target2"": ""issue"", ""target2_offset"": 36, ""target2_end"": 41, ""target2_pos"": ""NN"", ""target2_rank"": 8, ""candidates"": [""effect"", ""result"", ""matter"", ""consequence"", ""subject"", ""publication"", ""proceeds"", ""offspring"", ""topic"", ""number"", ""outcome"", ""exit"", ""yield"", ""return"", ""issuance"", ""emergence"", ""take"", ""event"", ""outlet"", ""issuing"", ""progeny""]}]",5,40,young,youthful,4,9,JJ,selected_conservative,Selected 'youthful' for 'young' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"So, young people seem to think that issue more exciting and entertaining because they have not done it yet.","So, youthful people seem to think that issue more exciting and entertaining because they have not done it yet."
enjoyable,"So, young people seem to think that issue more exciting and **enjoyable** because they have not done it yet.","['fun', 'entertaining', 'amusing']","['pleasurable', 'delightful']","['entertaining', 'amusing']",['fun'],2,"[3, 2]",[0],"So, young people seem to think that issue more exciting and enjoyable because they have not done it yet.",enjoyable,amusing,911,prolex,enjoyable,amusing,60,69,"[{""target2"": ""young"", ""target2_offset"": 4, ""target2_end"": 9, ""target2_pos"": ""JJ"", ""target2_rank"": 2, ""candidates"": [""youthful"", ""new"", ""immature""]}, {""target2"": ""people"", ""target2_offset"": 10, ""target2_end"": 16, ""target2_pos"": ""NNS"", ""target2_rank"": 3, ""candidates"": [""mass"", ""masses""]}, {""target2"": ""seem"", ""target2_offset"": 17, ""target2_end"": 21, ""target2_pos"": ""VBP"", ""target2_rank"": 4, ""candidates"": [""look"", ""appear""]}, {""target2"": ""think"", ""target2_offset"": 25, ""target2_end"": 30, ""target2_pos"": ""VB"", ""target2_rank"": 6, ""candidates"": [""remember"", ""believe"", ""recall"", ""guess"", ""intend"", ""suppose"", ""mean"", ""imagine"", ""conceive"", ""reckon"", ""consider"", ""retrieve""]}, {""target2"": ""issue"", ""target2_offset"": 36, ""target2_end"": 41, ""target2_pos"": ""NN"", ""target2_rank"": 8, ""candidates"": [""effect"", ""result"", ""matter"", ""consequence"", ""subject"", ""publication"", ""proceeds"", ""offspring"", ""topic"", ""number"", ""outcome"", ""exit"", ""yield"", ""return"", ""issuance"", ""emergence"", ""take"", ""event"", ""outlet"", ""issuing"", ""progeny""]}]",5,40,young,youthful,4,9,JJ,selected_conservative,Selected 'youthful' for 'young' from provided candidates; conservative synonym judged to preserve meaning and grammar.,"So, young people seem to think that issue more exciting and amusing because they have not done it yet.","So, youthful people seem to think that issue more exciting and amusing because they have not done it yet."
decorated,The owner wants to earn money and the advertisements are always **decorated** and exaggerated.,"['embellished', 'beautified', 'enhanced']","['adorned', 'garnished']",[],"['embellished', 'beautified', 'enhanced']",6,[],"[5, 3, 3]",The owner wants to earn money and the advertisements are always decorated and exaggerated.,decorated,embellished,912,prolex,decorated,embellished,64,73,"[{""target2"": ""wants"", ""target2_offset"": 10, ""target2_end"": 15, ""target2_pos"": ""VBZ"", ""target2_rank"": 2, ""candidates"": [""needs"", ""desires"", ""requires""]}, {""target2"": ""earn"", ""target2_offset"": 19, ""target2_end"": 23, ""target2_pos"": ""VB"", ""target2_rank"": 4, ""candidates"": [""make"", ""realize"", ""gain"", ""clear"", ""realise""]}, {""target2"": ""advertisements"", ""target2_offset"": 38, ""target2_end"": 52, ""target2_pos"": ""NNS"", ""target2_rank"": 8, ""candidates"": [""ads""]}, {""target2"": ""always"", ""target2_offset"": 57, ""target2_end"": 63, ""target2_pos"": ""RB"", ""target2_rank"": 10, ""candidates"": [""ever"", ""invariably"", ""forever"", ""constantly""]}]",4,13,advertisements,ads,38,52,NNS,selected_conservative,Selected 'ads' for 'advertisements' from provided candidates; conservative synonym judged to preserve meaning and grammar.,The owner wants to earn money and the advertisements are always embellished and exaggerated.,The owner wants to earn money and the ads are always embellished and exaggerated.
decorated,The owner wants to earn money and the advertisements are always **decorated** and exaggerated.,"['embellished', 'beautified', 'enhanced']","['adorned', 'garnished']",[],"['embellished', 'beautified', 'enhanced']",6,[],"[5, 3, 3]",The owner wants to earn money and the advertisements are always decorated and exaggerated.,decorated,beautified,913,prolex,decorated,beautified,64,73,"[{""target2"": ""wants"", ""target2_offset"": 10, ""target2_end"": 15, ""target2_pos"": ""VBZ"", ""target2_rank"": 2, ""candidates"": [""needs"", ""desires"", ""requires""]}, {""target2"": ""earn"", ""target2_offset"": 19, ""target2_end"": 23, ""target2_pos"": ""VB"", ""target2_rank"": 4, ""candidates"": [""make"", ""realize"", ""gain"", ""clear"", ""realise""]}, {""target2"": ""advertisements"", ""target2_offset"": 38, ""target2_end"": 52, ""target2_pos"": ""NNS"", ""target2_rank"": 8, ""candidates"": [""ads""]}, {""target2"": ""always"", ""target2_offset"": 57, ""target2_end"": 63, ""target2_pos"": ""RB"", ""target2_rank"": 10, ""candidates"": [""ever"", ""invariably"", ""forever"", ""constantly""]}]",4,13,advertisements,ads,38,52,NNS,selected_conservative,Selected 'ads' for 'advertisements' from provided candidates; conservative synonym judged to preserve meaning and grammar.,The owner wants to earn money and the advertisements are always beautified and exaggerated.,The owner wants to earn money and the ads are always beautified and exaggerated.
decorated,The owner wants to earn money and the advertisements are always **decorated** and exaggerated.,"['embellished', 'beautified', 'enhanced']","['adorned', 'garnished']",[],"['embellished', 'beautified', 'enhanced']",6,[],"[5, 3, 3]",The owner wants to earn money and the advertisements are always decorated and exaggerated.,decorated,enhanced,914,prolex,decorated,enhanced,64,73,"[{""target2"": ""wants"", ""target2_offset"": 10, ""target2_end"": 15, ""target2_pos"": ""VBZ"", ""target2_rank"": 2, ""candidates"": [""needs"", ""desires"", ""requires""]}, {""target2"": ""earn"", ""target2_offset"": 19, ""target2_end"": 23, ""target2_pos"": ""VB"", ""target2_rank"": 4, ""candidates"": [""make"", ""realize"", ""gain"", ""clear"", ""realise""]}, {""target2"": ""advertisements"", ""target2_offset"": 38, ""target2_end"": 52, ""target2_pos"": ""NNS"", ""target2_rank"": 8, ""candidates"": [""ads""]}, {""target2"": ""always"", ""target2_offset"": 57, ""target2_end"": 63, ""target2_pos"": ""RB"", ""target2_rank"": 10, ""candidates"": [""ever"", ""invariably"", ""forever"", ""constantly""]}]",4,13,advertisements,ads,38,52,NNS,selected_conservative,Selected 'ads' for 'advertisements' from provided candidates; conservative synonym judged to preserve meaning and grammar.,The owner wants to earn money and the advertisements are always enhanced and exaggerated.,The owner wants to earn money and the ads are always enhanced and exaggerated.
lying,"There is a legal phrase "" **lying** advertisement"" that would punish all advertisers who would give their products false properties.","['deceptive', 'misleading', 'FALSE']","['dishonest', 'fraudulent']","['deceptive', 'misleading']",['FALSE'],1,"[5, 3]",[0],"There is a legal phrase "" lying advertisement"" that would punish all advertisers who would give their products false properties.",lying,deceptive,915,prolex,lying,deceptive,26,31,"[{""target2"": ""legal"", ""target2_offset"": 11, ""target2_end"": 16, ""target2_pos"": ""JJ"", ""target2_rank"": 3, ""candidates"": [""sound""]}, {""target2"": ""give"", ""target2_offset"": 91, ""target2_end"": 95, ""target2_pos"": ""VB"", ""target2_rank"": 16, ""candidates"": [""hold"", ""have"", ""devote"", ""pay"", ""hand"", ""contribute"", ""feed"", ""pass"", ""afford"", ""commit"", ""sacrifice"", ""collapse"", ""impart"", ""throw"", ""yield"", ""establish"", ""leave"", ""present"", ""generate"", ""make"", ""apply"", ""grant"", ""render"", ""reach"", ""gift"", ""open"", ""break"", ""return"", ""founder""]}, {""target2"": ""products"", ""target2_offset"": 102, ""target2_end"": 110, ""target2_pos"": ""NNS"", ""target2_rank"": 18, ""candidates"": [""productions"", ""intersections""]}, {""target2"": ""false"", ""target2_offset"": 111, ""target2_end"": 116, ""target2_pos"": ""JJ"", ""target2_rank"": 19, ""candidates"": [""simulated"", ""mistaken"", ""imitation"", ""pretended"", ""fake"", ""sham"", ""sour"", ""assumed""]}, {""target2"": ""properties"", ""target2_offset"": 117, ""target2_end"": 127, ""target2_pos"": ""NNS"", ""target2_rank"": 20, ""candidates"": [""places"", ""dimensions"", ""attributes"", ""props"", ""holdings"", ""belongings""]}]",5,46,,,,,,no_valid_candidate,No provided second substitution was conservative enough to preserve both meaning and grammar.,"There is a legal phrase "" deceptive advertisement"" that would punish all advertisers who would give their products false properties.",
lying,"There is a legal phrase "" **lying** advertisement"" that would punish all advertisers who would give their products false properties.","['deceptive', 'misleading', 'FALSE']","['dishonest', 'fraudulent']","['deceptive', 'misleading']",['FALSE'],1,"[5, 3]",[0],"There is a legal phrase "" lying advertisement"" that would punish all advertisers who would give their products false properties.",lying,misleading,916,prolex,lying,misleading,26,31,"[{""target2"": ""legal"", ""target2_offset"": 11, ""target2_end"": 16, ""target2_pos"": ""JJ"", ""target2_rank"": 3, ""candidates"": [""sound""]}, {""target2"": ""give"", ""target2_offset"": 91, ""target2_end"": 95, ""target2_pos"": ""VB"", ""target2_rank"": 16, ""candidates"": [""hold"", ""have"", ""devote"", ""pay"", ""hand"", ""contribute"", ""feed"", ""pass"", ""afford"", ""commit"", ""sacrifice"", ""collapse"", ""impart"", ""throw"", ""yield"", ""establish"", ""leave"", ""present"", ""generate"", ""make"", ""apply"", ""grant"", ""render"", ""reach"", ""gift"", ""open"", ""break"", ""return"", ""founder""]}, {""target2"": ""products"", ""target2_offset"": 102, ""target2_end"": 110, ""target2_pos"": ""NNS"", ""target2_rank"": 18, ""candidates"": [""productions"", ""intersections""]}, {""target2"": ""false"", ""target2_offset"": 111, ""target2_end"": 116, ""target2_pos"": ""JJ"", ""target2_rank"": 19, ""candidates"": [""simulated"", ""mistaken"", ""imitation"", ""pretended"", ""fake"", ""sham"", ""sour"", ""assumed""]}, {""target2"": ""properties"", ""target2_offset"": 117, ""target2_end"": 127, ""target2_pos"": ""NNS"", ""target2_rank"": 20, ""candidates"": [""places"", ""dimensions"", ""attributes"", ""props"", ""holdings"", ""belongings""]}]",5,46,,,,,,no_valid_candidate,No provided second substitution was conservative enough to preserve both meaning and grammar.,"There is a legal phrase "" misleading advertisement"" that would punish all advertisers who would give their products false properties.",
