row_idx,dataset,sentence,changed_sentence_two,target1,substitute1,target1_offset,target1_end,target2,substitute2,target2_offset,target2_end,orig1_logp,orig2_logp,orig_two_logp,ind_sub1_logp,ind_sub2_logp,sub_two_independent_logp,independent_score,seq_sub1_logp,seq_sub2_logp,sub_two_sequential_logp,sequential_score,orig_context_mean_nll,sub_context_mean_nll,orig_context_sum_nll,sub_context_sum_nll,orig_context_num_tokens,sub_context_num_tokens,context_score,orig_sentence_avg_logp,sub_sentence_avg_logp,whole_sentence_avg_logp_score,orig1_token_ids,orig2_token_ids,ind_sub1_token_ids,ind_sub2_token_ids,seq_sub1_token_ids,seq_sub2_token_ids,orig1_tokens,orig2_tokens,ind_sub1_tokens,ind_sub2_tokens,seq_sub1_tokens,seq_sub2_tokens
75,swords,"Her lower lip (a trifle
                    too narrow for her face, perhaps her only physical flaw) thrust forward slightly
                    as she started to speak. She caught herself, slid her jaw infinitesimally back
                    into place, and said, ""You don't like it?"" 
                 I laughed.","Her lower lip (a trifle
                    too narrow for her face, maybe her only physical flaw) thrust forward slightly
                    as she started to speak. She caught herself, adjust her jaw infinitesimally back
                    into place, and said, ""You don't like it?"" 
                 I laughed.",slid,adjust,190,194,perhaps,maybe,69,76,-8.8125,-4.40625,-13.21875,-12.25,-7.71875,-19.96875,6.75,-12.0625,-7.65625,-19.71875,6.5,3.2885238893570437,3.4114790578042307,203.88848114013672,211.5117015838623,62,62,0.12295516844718701,-3.2885238893570437,-3.4114790578042307,0.12295516844718701,[22803],[4931],[4575],[5046],[4575],[5046],"[""Ġslid""]","[""Ġperhaps""]","[""Ġadjust""]","[""Ġmaybe""]","[""Ġadjust""]","[""Ġmaybe""]"
76,swords,"First of America Bank Corp. said it completed its acquisition of Midwest Financial Group Inc. for about $250 million. First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.","First of America Bank Corp. reveal it finished its acquisition of Midwest Financial Group Inc. for about $250 million. First of America, which now has 45 banks and $12.5 billion in assets, announced an agreement to acquire the Peoria, Ill., bank holding company in January.",said,reveal,28,32,completed,finished,36,45,-7.28125,-4.59375,-11.875,-14.25,-7.71875,-21.96875,10.09375,-14.3125,-10.8125,-25.125,13.25,2.639588473135965,3.061951754385965,150.45654296875,174.53125,57,57,0.42236328125,-2.639588473135965,-3.061951754385965,0.42236328125,[753],[6312],[10313],[6699],[10313],[6699],"[""Ġsaid""]","[""Ġcompleted""]","[""Ġreveal""]","[""Ġfinished""]","[""Ġreveal""]","[""Ġfinished""]"
77,swords,"She had no choice but to follow. (I do
                    not remember any of this well, just now, nor do I care to. Those who are truly
                    curious may look at the last act of ""Captured Moments.""","She had no choice but to follow. (I do
                    not recall any of this clearly, just now, nor do I care to. Those who are truly
                    curious may look at the last act of ""Captured Moments.""",well,clearly,84,88,remember,recall,63,71,-4.40625,-4.0,-8.40625,-5.28125,-4.125,-9.40625,1.0,-5.6875,-4.0625,-9.75,1.34375,3.701069734534439,3.742008131377551,181.3524169921875,183.3583984375,49,49,0.040938396843111846,-3.701069734534439,-3.742008131377551,0.040938396843111846,[973],[4456],[4518],[6983],[4518],[6983],"[""Ġwell""]","[""Ġremember""]","[""Ġclearly""]","[""Ġrecall""]","[""Ġclearly""]","[""Ġrecall""]"
78,swords,"Xerox Corp. has told employees in its Crum & Forster personal insurance operations that it is laying off about 300 people, or 25% of the staff.  

A spokeswoman for Crum & Forster said employees were told early this week that numerous staff functions for the personal insurance lines were going to be centralized as a cost-cutting move.","Xerox Corp. has told employees in its Crum & Forster personal insurance operations that it is laying off about 300 persons, or 25% of the staff.  

A spokeswoman for Crum & Forster stated employees were told early this week that numerous staff functions for the personal insurance lines were going to be centralized as a cost-cutting move.",people,persons,115,121,said,stated,180,184,-1.4921875,-0.84375,-2.3359375,-8.4375,-7.46875,-15.90625,13.5703125,-8.4375,-6.75,-15.1875,12.8515625,2.729170905219184,2.9400401645236545,196.50030517578125,211.68289184570312,72,72,0.21086925930447054,-2.729170905219184,-2.9400401645236545,0.21086925930447054,[952],[753],[7732],[4767],[7732],[4767],"[""Ġpeople""]","[""Ġsaid""]","[""Ġpersons""]","[""Ġstated""]","[""Ġpersons""]","[""Ġstated""]"
79,swords,"I had not considered that I might not write to learn, but to
                    punish myself. Let me abuse the playwright and dismiss the penultimate scene in
                    a few sentences: After giving Emil full rights to a sculpture of Tasha and me,
                    we had a good dinner of curried clam chowder, lobsters boiled on Terra and
                    unstopped still steaming on N'Apulco, and cinnamon custard for desert. Then we
                    went out for a late swim.","I had not regarded that I might not write to learn, but to
                    punish myself. Let me abuse the playwright and retire the penultimate scene in
                    a few sentences: After giving Emil full rights to a sculpture of Tasha and me,
                    we had a good dinner of curried clam chowder, lobsters boiled on Terra and
                    unstopped still steaming on N'Apulco, and cinnamon custard for desert. Then we
                    went out for a late swim.",dismiss,retire,128,135,considered,regarded,10,20,-9.5,-4.28125,-13.78125,-11.625,-9.125,-20.75,6.96875,-11.5,-9.0625,-20.5625,6.78125,4.048210815147117,4.201464335123698,437.2067680358887,453.7581481933594,108,108,0.1532535199765812,-4.048210815147117,-4.201464335123698,0.1532535199765812,[5597],[2783],[11585],[12258],[11585],[12258],"[""Ġdismiss""]","[""Ġconsidered""]","[""Ġretire""]","[""Ġregarded""]","[""Ġretire""]","[""Ġregarded""]"
81,swords,"She did not like my plays. I had impressed her because I was famous and amusing
                    and not, as I had hoped, because I was a great artist. That bothered (yes, and
                    intrigued) me until I realized that she was bored by most plays, movies, and
                    vid.","She did not like my plays. I had impressed her because I was renowned and amusing
                    and not, as I had hoped, because I was a remarkable artist. That bothered (yes, and
                    intrigued) me until I realized that she was bored by most plays, movies, and
                    vid.",great,remarkable,141,146,famous,renowned,61,67,-3.203125,-8.0,-11.203125,-6.84375,-11.125,-17.96875,6.765625,-6.75,-11.125,-17.875,6.671875,3.6209306716918945,3.8415679931640625,231.73956298828125,245.8603515625,64,64,0.22063732147216797,-3.6209306716918945,-3.8415679931640625,0.22063732147216797,[1270],[8530],[13406],[30101],[13406],[30101],"[""Ġgreat""]","[""Ġfamous""]","[""Ġremarkable""]","[""Ġrenowned""]","[""Ġremarkable""]","[""Ġrenowned""]"
82,swords,"""Yes?"" 
                 ""How should I reply?"" Her voice had grown quiet, and I began to feel some guilt.","""Yes?"" 
                 ""How should I react?"" Her voice had grown quiet, and I started to feel some guilt.",reply,react,39,44,began,started,80,85,-5.46875,-5.09375,-10.5625,-5.59375,-5.15625,-10.75,0.1875,-5.59375,-5.1875,-10.78125,0.21875,3.7158203125,3.7088216145833335,89.1796875,89.01171875,24,24,-0.006998697916666519,-3.7158203125,-3.7088216145833335,-0.006998697916666519,[12252],[3407],[8071],[3053],[8071],[3053],"[""Ġreply""]","[""Ġbegan""]","[""Ġreact""]","[""Ġstarted""]","[""Ġreact""]","[""Ġstarted""]"
83,swords,"It was the statement of a younger and crueler man than I. 
                 She screamed, ""I haven't socialized with Terra's elite for most of my life! I
                    haven't socialized with hardly anyone for hardly any of my life!","It was the assertion of a younger and crueler man than I. 
                 She yell, ""I haven't socialized with Terra's elite for most of my life! I
                    haven't socialized with hardly anyone for hardly any of my life!",screamed,yell,80,88,statement,assertion,11,20,-7.03125,-9.1875,-16.21875,-15.5625,-11.25,-26.8125,10.59375,-15.1875,-11.3125,-26.5,10.28125,3.5199158008282003,3.7620309682992787,183.0356216430664,195.6256103515625,52,52,0.24211516747107842,-3.5199158008282003,-3.7620309682992787,0.24211516747107842,[29273],[3908],[42963],[17077],[42963],[17077],"[""Ġscreamed""]","[""Ġstatement""]","[""Ġyell""]","[""Ġassertion""]","[""Ġyell""]","[""Ġassertion""]"
84,swords,"Don't let
fatigue get to you.

She used the discretion of the mirrored window to secretively survey her crew.
Harmon was an excellent addition to the bridge team, but was she open minded
enough to defy United Earth Command and sever all ties from Earth?","Don't let
fatigue get to you.

She employed the discretion of the mirrored window to secretively track her crew.
Harmon was an excellent addition to the bridge team, but was she open minded
enough to defy United Earth Command and sever all ties from Earth?",survey,track,93,99,used,employed,35,39,-6.46875,-6.78125,-13.25,-8.6875,-11.1875,-19.875,6.625,-9.1875,-11.1875,-20.375,7.125,3.846809895833333,4.127669270833334,230.80859375,247.66015625,60,60,0.28085937500000036,-3.846809895833333,-4.127669270833334,0.28085937500000036,[6630],[908],[3540],[7091],[3540],[7091],"[""Ġsurvey""]","[""Ġused""]","[""Ġtrack""]","[""Ġemployed""]","[""Ġtrack""]","[""Ġemployed""]"
85,swords,"Perpetual preferred shares aren't retractable by the holders, the company said. Rogers said the shares will be convertible into Class B shares, but that the company has the option to redeem the shares before a conversion takes place. A spokesman for the Toronto cable television and telecommunications concern said the coupon rate hasn't yet been fixed, but will probably be set at around 8%.","Perpetual preferred shares aren't retractable by the holders, the company said. Rogers stated the shares will be convertible into Class B shares, but that the company has the opportunity to redeem the shares before a conversion takes place. A spokesman for the Toronto cable television and telecommunications concern said the coupon rate hasn't yet been fixed, but will probably be set at around 8%.",option,opportunity,173,179,said,stated,87,91,-1.7734375,-2.296875,-4.0703125,-5.65625,-6.0,-11.65625,7.5859375,-5.5625,-5.96875,-11.53125,7.4609375,3.0415606689453125,3.149516398111979,228.11705017089844,236.21372985839844,75,75,0.10795572916666663,-3.0415606689453125,-3.149516398111979,0.10795572916666663,[4500],[753],[5107],[4767],[5107],[4767],"[""Ġoption""]","[""Ġsaid""]","[""Ġopportunity""]","[""Ġstated""]","[""Ġopportunity""]","[""Ġstated""]"
86,swords,"He began with small animals
                    and moved on to derelicts and Undersiders, people who would never be missed. Now
                    he had thought to use vacationers like Tasha and me, and when someone came
                    looking, he would say we had gone island-hopping in our windboat. Our boat would
                    disappear into the ocean to be found or not as the wind and tides chose.","He started with small animals
                    and moved on to derelicts and Undersiders, people who would never be missed. Now
                    he had thought to use vacationers like Tasha and me, and when someone arrive
                    looking, he would say we had gone island-hopping in our windboat. Our boat would
                    disappear into the ocean to be found or not as the wind and tides chose.",came,arrive,219,223,began,started,3,8,-3.390625,-6.78125,-10.171875,-12.5625,-5.96875,-18.53125,8.359375,-12.6875,-5.90625,-18.59375,8.421875,3.7130019089271284,3.878956323382498,323.03116607666016,337.46920013427734,87,87,0.16595441445536974,-3.7130019089271284,-3.878956323382498,0.16595441445536974,[2210],[3407],[12666],[3053],[12666],[3053],"[""Ġcame""]","[""Ġbegan""]","[""Ġarrive""]","[""Ġstarted""]","[""Ġarrive""]","[""Ġstarted""]"
87,swords,"I looked at Malaquez. His eyes opened wider while we watched
                    each other. His lips contorted as if they had lost their ability to shape sound.","I looked at Malaquez. His eyes unfolded big while we watched
                    each other. His lips contorted as if they had lost their ability to shape sound.",wider,big,38,43,opened,unfolded,31,37,-3.28125,-4.625,-7.90625,-6.84375,-12.9375,-19.78125,11.875,-8.5625,-12.9375,-21.5,13.59375,4.3026751893939394,4.773430101799242,141.98828125,157.523193359375,33,33,0.47075491240530276,-4.3026751893939394,-4.773430101799242,0.47075491240530276,[14200],[5485],[1943],[42273],[1943],[42273],"[""Ġwider""]","[""Ġopened""]","[""Ġbig""]","[""Ġunfolded""]","[""Ġbig""]","[""Ġunfolded""]"
88,swords,"Were they
                    mood-sensitive, they would have changed as I first viewed them. The rental
                    agent, an attractive N'apulcan named Tasha Cortez, was not mood-sensitive
                    either. She said, ""It's beautiful, isn't it, Señor Flynn?""","Were they
                    mood-sensitive, they would have changed as I first considered them. The rental
                    rep, an attractive N'apulcan named Tasha Cortez, was not mood-sensitive
                    either. She said, ""It's beautiful, isn't it, Señor Flynn?""",agent,rep,125,130,viewed,considered,81,87,-3.28125,-6.1875,-9.46875,-9.8125,-6.90625,-16.71875,7.25,-9.5,-6.9375,-16.4375,6.96875,3.804027803482548,4.041722697596396,235.84972381591797,250.58680725097656,62,62,0.2376948941138477,-3.804027803482548,-4.041722697596396,0.2376948941138477,[12788],[11575],[4762],[2783],[4762],[2783],"[""agent""]","[""Ġviewed""]","[""rep""]","[""Ġconsidered""]","[""rep""]","[""Ġconsidered""]"
89,swords,"I hoped no one would bring up my last three plays. 
                 ""I must change my subject matter. No more urchins, dopers, vagrants, or whores.","I desired no one would bring up my last three plays. 
                 ""I must alter my subject matter. No more urchins, dopers, vagrants, or whores.",change,alter,77,83,hoped,desired,2,7,-6.40625,-9.3125,-15.71875,-10.0,-10.375,-20.375,4.65625,-9.8125,-10.3125,-20.125,4.40625,4.0140182907516895,4.26234312315245,148.5186767578125,157.70669555664062,37,37,0.2483248324007601,-4.0140182907516895,-4.26234312315245,0.2483248324007601,[1818],[13937],[6990],[6799],[6990],[6799],"[""Ġchange""]","[""Ġhoped""]","[""Ġalter""]","[""Ġdesired""]","[""Ġalter""]","[""Ġdesired""]"
90,swords,"The service -- which costs the caller from 30 cents to $25 a minute -- currently is dominated by celebrity chatter, horoscopes and romance lines. But more serious applications are in the wings, and that is where the future growth is expected.  

""I'm starting to see more business transactions,"" says Andrea West of American Telephone & Telegraph Co., noting growing interest in use of 900 service for stock sales, software tutorials and even service contracts.","The service -- which costs the caller from 30 cents to $25 a minute -- presently is dominated by celebrity chatter, horoscopes and romance lines. But more serious applications are in the wings, and that is where the coming growth is expected.  

""I'm starting to see more business transactions,"" says Andrea West of American Telephone & Telegraph Co., noting growing interest in use of 900 service for stock sales, software tutorials and even service contracts.",future,coming,216,222,currently,presently,71,80,-3.65625,-7.1875,-10.84375,-9.0625,-11.75,-20.8125,9.96875,-8.875,-11.75,-20.625,9.78125,3.8053355793376547,3.833020556104052,346.28553771972656,348.80487060546875,91,91,0.027684976766397362,-3.8053355793376547,-3.833020556104052,0.027684976766397362,[2852],[4390],[3551],[21654],[3551],[21654],"[""Ġfuture""]","[""Ġcurrently""]","[""Ġcoming""]","[""Ġpresently""]","[""Ġcoming""]","[""Ġpresently""]"
91,swords,"My last show --"" 
                 "" --was glorious!"" Tasha said.","My last display --"" 
                 "" --was awesome!"" Tasha said.",glorious,awesome,43,51,show,display,8,12,-9.75,-6.15625,-15.90625,-5.84375,-10.375,-16.21875,0.3125,-7.40625,-10.375,-17.78125,1.875,6.065104166666667,6.611458333333333,90.9765625,99.171875,15,15,0.5463541666666663,-6.065104166666667,-6.611458333333333,0.5463541666666663,[28548],[921],[13103],[3148],[13103],[3148],"[""Ġglorious""]","[""Ġshow""]","[""Ġawesome""]","[""Ġdisplay""]","[""Ġawesome""]","[""Ġdisplay""]"
93,swords,"Dunkin' is based in Randolph, Mass. Cara, a food services chain operator and Unicorp, a holding company, are based in Toronto.","Dunkin' is founded in Randolph, Mass. Cara, a food services chain operator and Unicorp, a holding corporation, are based in Toronto.",company,corporation,96,103,based,founded,11,16,-0.11669921875,-6.84375,-6.96044921875,-4.75,-8.875,-13.625,6.66455078125,-4.125,-8.875,-13.0,6.03955078125,3.633148193359375,4.149749755859375,116.2607421875,132.7919921875,32,32,0.5166015625,-3.633148193359375,-4.149749755859375,0.5166015625,[2567],[1754],[13739],[11420],[13739],[11420],"[""Ġcompany""]","[""Ġbased""]","[""Ġcorporation""]","[""Ġfounded""]","[""Ġcorporation""]","[""Ġfounded""]"
94,swords,"""Yes."" 
                 ""May I see her?"" When he hesitated, I said, ""Last night was my fault.","""Yes."" 
                 ""May I visit her?"" When he hesitated, I stated, ""Last night was my fault.",see,visit,32,35,said,stated,63,67,-2.0625,-2.015625,-4.078125,-7.28125,-7.0,-14.28125,10.203125,-7.25,-6.71875,-13.96875,9.890625,3.6065470377604165,3.9731852213541665,86.55712890625,95.3564453125,24,24,0.36663818359375,-3.6065470377604165,-3.9731852213541665,0.36663818359375,[923],[753],[4143],[4767],[4143],[4767],"[""Ġsee""]","[""Ġsaid""]","[""Ġvisit""]","[""Ġstated""]","[""Ġvisit""]","[""Ġstated""]"
96,swords,"""Tell me, Malaquez."" 
                 ""She wanted to be famous. She did!","""Tell me, Malaquez."" 
                 ""She desired to be prominent. She did!",famous,prominent,57,63,wanted,desired,44,50,-6.125,-5.21875,-11.34375,-11.1875,-10.0625,-21.25,9.90625,-10.5625,-10.0,-20.5625,9.21875,4.9115953947368425,5.5053453947368425,93.3203125,104.6015625,19,19,0.59375,-4.9115953947368425,-5.5053453947368425,0.59375,[8530],[3078],[11906],[6799],[11906],[6799],"[""Ġfamous""]","[""Ġwanted""]","[""Ġprominent""]","[""Ġdesired""]","[""Ġprominent""]","[""Ġdesired""]"
99,swords,"Don't let
fatigue get to you.

She used the discretion of the mirrored window to secretively survey her crew.
Harmon was an excellent addition to the bridge team, but was she open minded
enough to defy United Earth Command and sever all ties from Earth?","Don't let
fatigue get to you.

She employed the discretion of the mirrored window to secretively analyse her crew.
Harmon was an excellent addition to the bridge team, but was she open minded
enough to defy United Earth Command and sever all ties from Earth?",survey,analyse,93,99,used,employed,35,39,-6.46875,-6.78125,-13.25,-10.8125,-11.1875,-22.0,8.75,-10.5,-11.1875,-21.6875,8.4375,3.846809895833333,4.076460774739584,230.80859375,244.587646484375,60,60,0.22965087890625036,-3.846809895833333,-4.076460774739584,0.22965087890625036,[6630],[908],[30648],[7091],[30648],[7091],"[""Ġsurvey""]","[""Ġused""]","[""Ġanalyse""]","[""Ġemployed""]","[""Ġanalyse""]","[""Ġemployed""]"
100,swords,"They say the cubes will outlast
                    planets and suns, that when the universe dies, the works of Malaquez and his
                    followers will be the last things seen in the final wink of God's eye. 
                 Yes, Self, I am also bothered that this observation ignores half-eaten cheese
                    sandwiches, incomplete insect collections, and locks of infants' hair, forgotten
                    in closets, basements, and warehouses. 
                 You see the inspiration for my latest play, ""Captured Moments.""","They say the blocks will outlast
                    planets and suns, that when the universe dies, the works of Malaquez and his
                    followers will be the last things seen in the final wink of God's eye. 
                 Yes, Self, I am also concern that this observation ignores half-eaten cheese
                    sandwiches, incomplete insect collections, and locks of infants' hair, forgotten
                    in closets, basements, and warehouses. 
                 You see the inspiration for my latest play, ""Captured Moments.""",bothered,concern,259,267,cubes,blocks,13,18,-9.25,-11.5,-20.75,-11.5625,-9.875,-21.4375,0.6875,-11.6875,-9.875,-21.5625,0.8125,3.718546014083059,3.761326940436112,423.91424560546875,428.7912712097168,114,114,0.04278092635305297,-3.718546014083059,-3.761326940436112,0.04278092635305297,[28860],[37072],[4468],[8336],[4468],[8336],"[""Ġbothered""]","[""Ġcubes""]","[""Ġconcern""]","[""Ġblocks""]","[""Ġconcern""]","[""Ġblocks""]"
101,swords,"He was what this
was all about. She watched his graceful fingers ending in thick black claws tap
out calculations on the panel. His pointed ears swiveled back and forth,
catching every sound from the bridge, while his long tail swished to the rhythm
of his thoughts.","He was what this
was all about. She observe his graceful fingers ending in thick dark claws tap
out calculations on the panel. His pointed ears swiveled back and forth,
catching every sound from the bridge, while his long tail swished to the rhythm
of his thoughts.",watched,observe,36,43,black,dark,81,86,-6.65625,-3.15625,-9.8125,-18.5,-4.53125,-23.03125,13.21875,-18.625,-4.8125,-23.4375,13.625,3.382171113612288,3.85060248940678,199.548095703125,227.185546875,59,59,0.4684313757944918,-3.382171113612288,-3.85060248940678,0.4684313757944918,[9047],[2806],[10018],[3644],[10018],[3644],"[""Ġwatched""]","[""Ġblack""]","[""Ġobserve""]","[""Ġdark""]","[""Ġobserve""]","[""Ġdark""]"
103,swords,"Concerned about shrinking landfills and the safety of chemicals used in super-absorbent disposables, parents are returning to the cloth diaper. Tiny Tots Inc., Campbell, Calif., says business is up 35% in the past year. ""We're gaining 1,200 new customers each week,"" says Jack Mogavero of General Health Care Corp., Piscataway, N.J. In Syracuse, N.Y., DyDee Service's new marketing push stresses environmental awareness.","Concerned about shrinking landfills and the safety of chemicals employed in super-absorbent disposables, parents are returning to the cloth diaper. Tiny Tots Inc., Campbell, Calif., says commerce is up 35% in the past year. ""We're gaining 1,200 new customers each week,"" says Jack Mogavero of General Health Care Corp., Piscataway, N.J. In Syracuse, N.Y., DyDee Service's new marketing push stresses environmental awareness.",business,commerce,183,191,used,employed,64,68,-5.9375,-1.25,-7.1875,-12.875,-9.25,-22.125,14.9375,-12.8125,-9.25,-22.0625,14.875,3.0469991683959963,3.2344468688964843,304.6999168395996,323.44468688964844,100,100,0.18744770050048798,-3.0469991683959963,-3.2344468688964843,0.18744770050048798,[2136],[908],[19938],[7091],[19938],[7091],"[""Ġbusiness""]","[""Ġused""]","[""Ġcommerce""]","[""Ġemployed""]","[""Ġcommerce""]","[""Ġemployed""]"
106,swords,"10 as the deadline for the receipt of any competing bids. DD Acquisition said the extension is to allow this process to be completed. Dunkin' is based in Randolph, Mass.","10 as the deadline for the receipt of any competing bids. DD Acquisition stated the extension is to allow this transaction to be completed. Dunkin' is based in Randolph, Mass.",process,transaction,109,116,said,stated,73,77,-2.953125,-5.125,-8.078125,-5.09375,-8.125,-13.21875,5.140625,-4.375,-8.125,-12.5,4.421875,3.7075063344594597,3.9230033255912162,137.177734375,145.151123046875,37,37,0.21549699113175658,-3.7075063344594597,-3.9230033255912162,0.21549699113175658,[1232],[753],[9996],[4767],[9996],[4767],"[""Ġprocess""]","[""Ġsaid""]","[""Ġtransaction""]","[""Ġstated""]","[""Ġtransaction""]","[""Ġstated""]"
108,swords,"I remember Papa's stopbox, a teal blue Tiempo Capturado that Mama brought home
                    for his birthday. It was huge and inefficient, and she should never have spent
                    so many pesos on a toy, but Papa would not let her return it. He used it to
                    preserve baby tomatoes, cucumbers, and strawberries in translucent cubes that he
                    stored in the pantry for spring-time meals in the middle of winter.","I recall Papa's stopbox, a teal blue Tiempo Capturado that Mama brought home
                    for his birthday. It was huge and inefficient, and she should never have spent
                    so numerous pesos on a toy, but Papa would not let her return it. He used it to
                    preserve baby tomatoes, cucumbers, and strawberries in translucent cubes that he
                    stored in the pantry for spring-time meals in the middle of winter.",many,numerous,201,205,remember,recall,2,10,-5.03125,-5.8125,-10.84375,-15.5625,-7.90625,-23.46875,12.625,-14.9375,-7.875,-22.8125,11.96875,3.507319864600596,3.658409995262069,347.224666595459,362.1825895309448,99,99,0.15109013066147314,-3.507319864600596,-3.658409995262069,0.15109013066147314,[1142],[4456],[7418],[6983],[7418],[6983],"[""Ġmany""]","[""Ġremember""]","[""Ġnumerous""]","[""Ġrecall""]","[""Ġnumerous""]","[""Ġrecall""]"
109,swords,"He had made his name with a home capturador. He began with small animals
                    and moved on to derelicts and Undersiders, people who would never be missed. Now
                    he had thought to use vacationers like Tasha and me, and when someone came
                    looking, he would say we had gone island-hopping in our windboat.","He had made his name with a home capturador. He started with small creature
                    and moved on to derelicts and Undersiders, people who would never be missed. Now
                    he had thought to use vacationers like Tasha and me, and when someone came
                    looking, he would say we had gone island-hopping in our windboat.",animals,creature,65,72,began,started,48,53,-4.5,-5.375,-9.875,-10.25,-5.3125,-15.5625,5.6875,-10.3125,-5.3125,-15.625,5.75,4.277497965494792,4.380354817708334,320.8123474121094,328.526611328125,75,75,0.10285685221354157,-4.277497965494792,-4.380354817708334,0.10285685221354157,[5074],[3407],[15906],[3053],[15906],[3053],"[""Ġanimals""]","[""Ġbegan""]","[""Ġcreature""]","[""Ġstarted""]","[""Ġcreature""]","[""Ġstarted""]"
110,swords,"A spokesman for the Stamford, Conn.based company said operations had a loss of $5.5 million for the quarter; in addition, the loss was magnified by nonrecurring charges totaling $23.5 million and $8.2 million in asset-valuation adjustments that he described as ""unusual."" The charges were partly offset by a $2 million gain on the sale of investments of two joint ventures, he said.  

Revenue declined 8% to $85.7 million, from $93.3 million a year earlier.","A spokesman for the Stamford, Conn.based company stated operations had a loss of $5.5 million for the quarter; in addition, the loss was magnified by nonrecurring charges totaling $23.5 million and $8.2 million in asset-valuation adjustments that he described as ""unusual."" The charges were partly offset by a $2 million gain on the sale of investments of two collective ventures, he said.  

Revenue declined 8% to $85.7 million, from $93.3 million a year earlier.",joint,collective,358,363,said,stated,49,53,-5.375,-0.5859375,-5.9609375,-10.4375,-6.40625,-16.84375,10.8828125,-10.25,-6.40625,-16.65625,10.6953125,2.379826512830011,2.5501874726394127,276.05987548828125,295.8217468261719,116,116,0.1703609598094018,-2.379826512830011,-2.5501874726394127,0.1703609598094018,[6036],[753],[12786],[4767],[12786],[4767],"[""Ġjoint""]","[""Ġsaid""]","[""Ġcollective""]","[""Ġstated""]","[""Ġcollective""]","[""Ġstated""]"
111,swords,"The struggle against the drug lords in Colombia will be a near thing.
This week, the government arrested Jose Abello Silva, said to be the fourth-ranking cartel leader.
He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived.","The struggle against the drug masters in Colombia will be a near thing.
This week, the government imprison Jose Abello Silva, said to be the fourth-ranking cartel leader.
He will probably be extradited to the U.S. for trial under an extradition treaty President Virgilia Barco has revived.",arrested,imprison,96,104,lords,masters,30,35,-4.5625,-3.390625,-7.953125,-14.4375,-10.9375,-25.375,17.421875,-14.3125,-10.9375,-25.25,17.296875,3.0586773212139424,3.477561833308293,198.81402587890625,226.04151916503906,65,65,0.41888451209435074,-3.0586773212139424,-3.477561833308293,0.41888451209435074,[9833],[49117],[14875],[26616],[14875],[26616],"[""Ġarrested""]","[""Ġlords""]","[""Ġimprison""]","[""Ġmasters""]","[""Ġimprison""]","[""Ġmasters""]"
112,swords,"The other concern wasn't identified.  

Ratners's chairman, Gerald Ratner, said the deal remains of ""substantial benefit to Ratners."" In London at mid-afternoon yesterday, Ratners's shares were up 2 pence (1.26 cents), at 260 pence ($1.64).","The other concern wasn't identified.  

Ratners's chairman, Gerald Ratner, stated the deal remains of ""substantial advantage to Ratners."" In London at mid-afternoon yesterday, Ratners's shares were up 2 pence (1.26 cents), at 260 pence ($1.64).",benefit,advantage,113,120,said,stated,75,79,-2.59375,-2.421875,-5.015625,-5.34375,-7.25,-12.59375,7.578125,-5.0625,-7.25,-12.3125,7.296875,3.461406980242048,3.571444284348261,218.06863975524902,225.00098991394043,63,63,0.11003730410621282,-3.461406980242048,-3.571444284348261,0.11003730410621282,[5649],[753],[5750],[4767],[5750],[4767],"[""Ġbenefit""]","[""Ġsaid""]","[""Ġadvantage""]","[""Ġstated""]","[""Ġadvantage""]","[""Ġstated""]"
113,swords,"There's
                    only one city: called Nuevo Acapulco in La Enciclopedia del Empirio de la
                    Humanidad, it's N'apulco to the locals. The N'apulcans are mostly emigrants from
                    Polaris II; the only difference between them and their Carribbean ancestors is
                    that the ancestors fleeced NorAm tourists. Now the N'apulcans profit from their
                    Hispanic siblings.","There's
                    just one city: called Nuevo Acapulco in La Enciclopedia del Empirio de la
                    Humanidad, it's N'apulco to the locals. The N'apulcans are mostly emigrants from
                    Polaris II; the only difference between them and their Carribbean ancestors is
                    that the ancestors fleeced NorAm visitor. Now the N'apulcans profit from their
                    Hispanic siblings.",tourists,visitor,355,363,only,just,28,32,-8.125,-5.375,-13.5,-14.5625,-5.4375,-20.0,6.5,-14.375,-5.4375,-19.8125,6.3125,3.5700876617431643,3.6609355926513674,357.0087661743164,366.0935592651367,100,100,0.09084793090820309,-3.5700876617431643,-3.6609355926513674,0.09084793090820309,[24359],[7483],[23218],[6309],[23218],[6309],"[""Ġtourists""]","[""only""]","[""Ġvisitor""]","[""just""]","[""Ġvisitor""]","[""just""]"
